SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Mar 05 14:25:10 IST 2020
User: User
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: NQ51A0580
Integration Time (usec): 5000 (NQ51A0580)
Spectra Averaged: 1 (NQ51A0580)
Boxcar Smoothing: 0 (NQ51A0580)
Correct for Electrical Dark: No (NQ51A0580)
Strobe/Lamp Enabled: No (NQ51A0580)
Correct for Detector Non-linearity: No (NQ51A0580)
Correct for Stray Light: No (NQ51A0580)
Number of Pixels in Processed Spectrum: 512
>>>>>Begin Processed Spectral Data<<<<<
899.32	0.136
900.95	0.137
902.58	0.138
904.21	0.140
905.83	0.140
907.46	0.139
909.09	0.138
910.72	0.137
912.34	0.136
913.97	0.136
915.60	0.135
917.22	0.135
918.85	0.137
920.48	0.138
922.11	0.139
923.73	0.140
925.36	0.142
926.99	0.142
928.61	0.143
930.24	0.144
931.87	0.145
933.49	0.146
935.12	0.148
936.74	0.150
938.37	0.152
940.00	0.154
941.62	0.157
943.25	0.160
944.87	0.164
946.50	0.169
948.12	0.174
949.75	0.179
951.38	0.184
953.00	0.188
954.63	0.192
956.25	0.196
957.88	0.200
959.50	0.203
961.13	0.206
962.75	0.208
964.37	0.211
966.00	0.212
967.62	0.215
969.25	0.216
970.87	0.218
972.50	0.219
974.12	0.220
975.74	0.221
977.37	0.222
978.99	0.223
980.62	0.223
982.24	0.224
983.86	0.224
985.49	0.224
987.11	0.224
988.73	0.223
990.36	0.223
991.98	0.222
993.60	0.222
995.22	0.220
996.85	0.220
998.47	0.218
1000.09	0.218
1001.71	0.216
1003.34	0.214
1004.96	0.213
1006.58	0.211
1008.20	0.209
1009.82	0.207
1011.45	0.205
1013.07	0.203
1014.69	0.200
1016.31	0.197
1017.93	0.194
1019.55	0.192
1021.17	0.189
1022.80	0.185
1024.42	0.183
1026.04	0.181
1027.66	0.179
1029.28	0.177
1030.90	0.174
1032.52	0.172
1034.14	0.169
1035.76	0.168
1037.38	0.166
1039.00	0.164
1040.62	0.162
1042.24	0.161
1043.86	0.159
1045.48	0.158
1047.10	0.157
1048.72	0.155
1050.34	0.155
1051.96	0.153
1053.57	0.151
1055.19	0.151
1056.81	0.150
1058.43	0.149
1060.05	0.148
1061.67	0.147
1063.29	0.147
1064.90	0.146
1066.52	0.146
1068.14	0.145
1069.76	0.145
1071.38	0.145
1072.99	0.145
1074.61	0.145
1076.23	0.144
1077.84	0.144
1079.46	0.144
1081.08	0.144
1082.70	0.144
1084.31	0.145
1085.93	0.145
1087.55	0.146
1089.16	0.147
1090.78	0.148
1092.39	0.148
1094.01	0.149
1095.63	0.150
1097.24	0.152
1098.86	0.152
1100.47	0.153
1102.09	0.154
1103.70	0.155
1105.32	0.157
1106.93	0.158
1108.55	0.159
1110.16	0.160
1111.78	0.162
1113.39	0.163
1115.01	0.165
1116.62	0.167
1118.24	0.170
1119.85	0.173
1121.46	0.176
1123.08	0.180
1124.69	0.186
1126.30	0.193
1127.92	0.202
1129.53	0.213
1131.14	0.227
1132.76	0.243
1134.37	0.261
1135.98	0.278
1137.60	0.297
1139.21	0.314
1140.82	0.331
1142.43	0.346
1144.04	0.359
1145.66	0.370
1147.27	0.381
1148.88	0.390
1150.49	0.400
1152.10	0.411
1153.71	0.424
1155.32	0.436
1156.94	0.450
1158.55	0.462
1160.16	0.476
1161.77	0.489
1163.38	0.501
1164.99	0.513
1166.60	0.526
1168.21	0.537
1169.82	0.550
1171.43	0.563
1173.04	0.577
1174.65	0.594
1176.26	0.613
1177.87	0.636
1179.48	0.658
1181.08	0.673
1182.69	0.678
1184.30	0.673
1185.91	0.661
1187.52	0.644
1189.13	0.628
1190.73	0.614
1192.34	0.606
1193.95	0.599
1195.56	0.596
1197.16	0.592
1198.77	0.591
1200.38	0.588
1201.99	0.586
1203.59	0.580
1205.20	0.574
1206.81	0.567
1208.41	0.561
1210.02	0.555
1211.63	0.548
1213.23	0.541
1214.84	0.535
1216.44	0.527
1218.05	0.519
1219.65	0.512
1221.26	0.505
1222.86	0.498
1224.47	0.492
1226.07	0.486
1227.68	0.480
1229.28	0.474
1230.89	0.468
1232.49	0.464
1234.10	0.459
1235.70	0.455
1237.30	0.451
1238.91	0.446
1240.51	0.442
1242.11	0.438
1243.72	0.436
1245.32	0.433
1246.92	0.430
1248.52	0.427
1250.13	0.425
1251.73	0.421
1253.33	0.419
1254.93	0.417
1256.54	0.415
1258.14	0.412
1259.74	0.411
1261.34	0.409
1262.94	0.407
1264.54	0.405
1266.14	0.404
1267.74	0.403
1269.34	0.402
1270.94	0.400
1272.54	0.400
1274.14	0.399
1275.74	0.399
1277.34	0.399
1278.94	0.399
1280.54	0.399
1282.14	0.400
1283.74	0.401
1285.34	0.401
1286.94	0.404
1288.54	0.406
1290.14	0.408
1291.73	0.411
1293.33	0.414
1294.93	0.419
1296.53	0.423
1298.13	0.427
1299.72	0.432
1301.32	0.438
1302.92	0.444
1304.51	0.451
1306.11	0.458
1307.71	0.466
1309.30	0.475
1310.90	0.485
1312.50	0.495
1314.09	0.506
1315.69	0.518
1317.28	0.531
1318.88	0.543
1320.47	0.558
1322.07	0.572
1323.66	0.588
1325.26	0.604
1326.85	0.621
1328.45	0.639
1330.04	0.658
1331.63	0.676
1333.23	0.695
1334.82	0.715
1336.41	0.735
1338.01	0.756
1339.60	0.776
1341.19	0.797
1342.79	0.816
1344.38	0.836
1345.97	0.859
1347.56	0.882
1349.16	0.906
1350.75	0.932
1352.34	0.953
1353.93	0.971
1355.52	0.984
1357.11	0.995
1358.70	1.007
1360.29	1.022
1361.88	1.040
1363.47	1.056
1365.06	1.077
1366.65	1.099
1368.24	1.129
1369.83	1.158
1371.42	1.189
1373.01	1.218
1374.60	1.246
1376.19	1.275
1377.78	1.313
1379.37	1.354
1380.96	1.398
1382.54	1.456
1384.13	1.503
1385.72	1.541
1387.31	1.574
1388.89	1.598
1390.48	1.605
1392.07	1.615
1393.66	1.611
1395.24	1.630
1396.83	1.634
1398.41	1.627
1400.00	1.629
1401.59	1.633
1403.17	1.633
1404.76	1.634
1406.34	1.639
1407.93	1.633
1409.51	1.644
1411.10	1.635
1412.68	1.637
1414.27	1.648
1415.85	1.645
1417.43	1.642
1419.02	1.644
1420.60	1.647
1422.18	1.642
1423.77	1.641
1425.35	1.649
1426.93	1.640
1428.52	1.650
1430.10	1.638
1431.68	1.641
1433.26	1.642
1434.84	1.645
1436.42	1.643
1438.01	1.646
1439.59	1.646
1441.17	1.637
1442.75	1.642
1444.33	1.640
1445.91	1.638
1447.49	1.638
1449.07	1.638
1450.65	1.638
1452.23	1.640
1453.81	1.638
1455.39	1.629
1456.97	1.636
1458.54	1.628
1460.12	1.636
1461.70	1.628
1463.28	1.631
1464.86	1.622
1466.43	1.632
1468.01	1.631
1469.59	1.631
1471.17	1.629
1472.74	1.629
1474.32	1.623
1475.90	1.622
1477.47	1.621
1479.05	1.620
1480.62	1.619
1482.20	1.616
1483.77	1.611
1485.35	1.608
1486.92	1.604
1488.50	1.605
1490.07	1.606
1491.65	1.603
1493.22	1.603
1494.79	1.596
1496.37	1.598
1497.94	1.599
1499.51	1.594
1501.09	1.588
1502.66	1.588
1504.23	1.588
1505.81	1.590
1507.38	1.585
1508.95	1.589
1510.52	1.589
1512.09	1.586
1513.66	1.584
1515.23	1.588
1516.80	1.584
1518.38	1.591
1519.95	1.580
1521.52	1.593
1523.09	1.584
1524.66	1.581
1526.22	1.588
1527.79	1.585
1529.36	1.585
1530.93	1.579
1532.50	1.581
1534.07	1.577
1535.64	1.577
1537.20	1.575
1538.77	1.573
1540.34	1.569
1541.91	1.572
1543.47	1.566
1545.04	1.566
1546.61	1.565
1548.17	1.560
1549.74	1.563
1551.31	1.562
1552.87	1.561
1554.44	1.564
1556.00	1.553
1557.57	1.558
1559.13	1.554
1560.70	1.554
1562.26	1.553
1563.82	1.553
1565.39	1.553
1566.95	1.551
1568.51	1.547
1570.08	1.547
1571.64	1.546
1573.20	1.548
1574.77	1.545
1576.33	1.541
1577.89	1.542
1579.45	1.544
1581.01	1.539
1582.57	1.539
1584.13	1.535
1585.70	1.529
1587.26	1.535
1588.82	1.533
1590.38	1.528
1591.94	1.529
1593.50	1.526
1595.05	1.525
1596.61	1.522
1598.17	1.522
1599.73	1.517
1601.29	1.518
1602.85	1.513
1604.41	1.516
1605.96	1.506
1607.52	1.511
1609.08	1.506
1610.63	1.502
1612.19	1.506
1613.75	1.501
1615.30	1.500
1616.86	1.498
1618.42	1.493
1619.97	1.493
1621.53	1.489
1623.08	1.486
1624.64	1.482
1626.19	1.482
1627.74	1.477
1629.30	1.476
1630.85	1.468
1632.41	1.468
1633.96	1.459
1635.51	1.465
1637.06	1.452
1638.62	1.448
1640.17	1.448
1641.72	1.444
1643.27	1.437
1644.82	1.435
1646.38	1.429
1647.93	1.426
1649.48	1.422
1651.03	1.411
1652.58	1.406
1654.13	1.400
1655.68	1.389
1657.23	1.384
1658.78	1.372
1660.33	1.363
1661.87	1.351
1663.42	1.345
1664.97	1.332
1666.52	1.316
1668.07	1.307
1669.61	1.285
1671.16	1.270
1672.71	1.250
1674.26	1.225
1675.80	1.207
1677.35	1.174
1678.89	1.143
1680.44	1.112
1681.99	1.083
1683.53	1.047
1685.08	1.014
1686.62	0.978
1688.16	0.945
1689.71	0.917
1691.25	0.884
1692.80	0.856
1694.34	0.832
1695.88	0.799
1697.42	0.783
1698.97	0.751
1700.51	0.731
1702.05	0.705
1703.59	0.681
1705.14	0.654
1706.68	0.633
1708.22	0.609
1709.76	0.588
1711.30	0.565
1712.84	0.546
>>>>>End Processed Spectral Data<<<<<
