SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Mar 05 14:32:13 IST 2020
User: User
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: NQ51A0580
Integration Time (usec): 5000 (NQ51A0580)
Spectra Averaged: 1 (NQ51A0580)
Boxcar Smoothing: 0 (NQ51A0580)
Correct for Electrical Dark: No (NQ51A0580)
Strobe/Lamp Enabled: No (NQ51A0580)
Correct for Detector Non-linearity: No (NQ51A0580)
Correct for Stray Light: No (NQ51A0580)
Number of Pixels in Processed Spectrum: 512
>>>>>Begin Processed Spectral Data<<<<<
899.32	0.132
900.95	0.133
902.58	0.135
904.21	0.136
905.83	0.136
907.46	0.135
909.09	0.134
910.72	0.134
912.34	0.133
913.97	0.133
915.60	0.133
917.22	0.134
918.85	0.135
920.48	0.136
922.11	0.138
923.73	0.140
925.36	0.141
926.99	0.142
928.61	0.143
930.24	0.145
931.87	0.146
933.49	0.148
935.12	0.150
936.74	0.153
938.37	0.155
940.00	0.158
941.62	0.162
943.25	0.165
944.87	0.170
946.50	0.175
948.12	0.181
949.75	0.188
951.38	0.194
953.00	0.200
954.63	0.205
956.25	0.209
957.88	0.213
959.50	0.217
961.13	0.220
962.75	0.222
964.37	0.225
966.00	0.227
967.62	0.229
969.25	0.230
970.87	0.231
972.50	0.233
974.12	0.234
975.74	0.235
977.37	0.235
978.99	0.236
980.62	0.236
982.24	0.237
983.86	0.236
985.49	0.236
987.11	0.235
988.73	0.235
990.36	0.234
991.98	0.233
993.60	0.232
995.22	0.230
996.85	0.229
998.47	0.227
1000.09	0.226
1001.71	0.224
1003.34	0.222
1004.96	0.220
1006.58	0.218
1008.20	0.215
1009.82	0.213
1011.45	0.210
1013.07	0.208
1014.69	0.205
1016.31	0.202
1017.93	0.199
1019.55	0.196
1021.17	0.192
1022.80	0.190
1024.42	0.186
1026.04	0.184
1027.66	0.181
1029.28	0.179
1030.90	0.176
1032.52	0.174
1034.14	0.171
1035.76	0.169
1037.38	0.167
1039.00	0.165
1040.62	0.163
1042.24	0.162
1043.86	0.160
1045.48	0.159
1047.10	0.158
1048.72	0.156
1050.34	0.155
1051.96	0.153
1053.57	0.152
1055.19	0.151
1056.81	0.150
1058.43	0.149
1060.05	0.148
1061.67	0.147
1063.29	0.147
1064.90	0.146
1066.52	0.146
1068.14	0.146
1069.76	0.145
1071.38	0.145
1072.99	0.145
1074.61	0.145
1076.23	0.145
1077.84	0.145
1079.46	0.145
1081.08	0.146
1082.70	0.146
1084.31	0.147
1085.93	0.147
1087.55	0.148
1089.16	0.149
1090.78	0.150
1092.39	0.151
1094.01	0.152
1095.63	0.153
1097.24	0.155
1098.86	0.155
1100.47	0.157
1102.09	0.158
1103.70	0.160
1105.32	0.161
1106.93	0.163
1108.55	0.163
1110.16	0.165
1111.78	0.167
1113.39	0.169
1115.01	0.171
1116.62	0.173
1118.24	0.176
1119.85	0.179
1121.46	0.183
1123.08	0.187
1124.69	0.193
1126.30	0.200
1127.92	0.209
1129.53	0.221
1131.14	0.235
1132.76	0.252
1134.37	0.270
1135.98	0.289
1137.60	0.308
1139.21	0.326
1140.82	0.343
1142.43	0.361
1144.04	0.376
1145.66	0.389
1147.27	0.401
1148.88	0.413
1150.49	0.425
1152.10	0.436
1153.71	0.449
1155.32	0.461
1156.94	0.474
1158.55	0.485
1160.16	0.498
1161.77	0.509
1163.38	0.520
1164.99	0.531
1166.60	0.541
1168.21	0.551
1169.82	0.561
1171.43	0.572
1173.04	0.585
1174.65	0.599
1176.26	0.616
1177.87	0.635
1179.48	0.652
1181.08	0.662
1182.69	0.666
1184.30	0.660
1185.91	0.651
1187.52	0.637
1189.13	0.626
1190.73	0.616
1192.34	0.611
1193.95	0.605
1195.56	0.604
1197.16	0.600
1198.77	0.599
1200.38	0.597
1201.99	0.594
1203.59	0.588
1205.20	0.583
1206.81	0.576
1208.41	0.571
1210.02	0.565
1211.63	0.560
1213.23	0.553
1214.84	0.547
1216.44	0.540
1218.05	0.534
1219.65	0.528
1221.26	0.522
1222.86	0.516
1224.47	0.511
1226.07	0.506
1227.68	0.501
1229.28	0.496
1230.89	0.491
1232.49	0.487
1234.10	0.483
1235.70	0.479
1237.30	0.476
1238.91	0.472
1240.51	0.469
1242.11	0.465
1243.72	0.463
1245.32	0.460
1246.92	0.457
1248.52	0.455
1250.13	0.452
1251.73	0.448
1253.33	0.447
1254.93	0.444
1256.54	0.444
1258.14	0.440
1259.74	0.439
1261.34	0.437
1262.94	0.436
1264.54	0.434
1266.14	0.433
1267.74	0.432
1269.34	0.431
1270.94	0.430
1272.54	0.430
1274.14	0.430
1275.74	0.430
1277.34	0.430
1278.94	0.431
1280.54	0.432
1282.14	0.433
1283.74	0.435
1285.34	0.437
1286.94	0.439
1288.54	0.442
1290.14	0.445
1291.73	0.450
1293.33	0.454
1294.93	0.459
1296.53	0.464
1298.13	0.469
1299.72	0.475
1301.32	0.482
1302.92	0.489
1304.51	0.498
1306.11	0.506
1307.71	0.516
1309.30	0.525
1310.90	0.537
1312.50	0.548
1314.09	0.561
1315.69	0.575
1317.28	0.588
1318.88	0.603
1320.47	0.620
1322.07	0.636
1323.66	0.653
1325.26	0.671
1326.85	0.691
1328.45	0.710
1330.04	0.730
1331.63	0.751
1333.23	0.771
1334.82	0.792
1336.41	0.813
1338.01	0.836
1339.60	0.855
1341.19	0.879
1342.79	0.898
1344.38	0.920
1345.97	0.942
1347.56	0.964
1349.16	0.987
1350.75	1.010
1352.34	1.030
1353.93	1.046
1355.52	1.059
1357.11	1.071
1358.70	1.085
1360.29	1.100
1361.88	1.118
1363.47	1.135
1365.06	1.156
1366.65	1.180
1368.24	1.206
1369.83	1.238
1371.42	1.266
1373.01	1.301
1374.60	1.325
1376.19	1.358
1377.78	1.390
1379.37	1.428
1380.96	1.464
1382.54	1.515
1384.13	1.554
1385.72	1.580
1387.31	1.604
1388.89	1.617
1390.48	1.617
1392.07	1.626
1393.66	1.623
1395.24	1.632
1396.83	1.637
1398.41	1.623
1400.00	1.632
1401.59	1.629
1403.17	1.633
1404.76	1.631
1406.34	1.632
1407.93	1.631
1409.51	1.639
1411.10	1.635
1412.68	1.631
1414.27	1.640
1415.85	1.642
1417.43	1.639
1419.02	1.641
1420.60	1.643
1422.18	1.636
1423.77	1.636
1425.35	1.649
1426.93	1.636
1428.52	1.651
1430.10	1.636
1431.68	1.641
1433.26	1.641
1434.84	1.637
1436.42	1.638
1438.01	1.641
1439.59	1.639
1441.17	1.637
1442.75	1.636
1444.33	1.635
1445.91	1.636
1447.49	1.635
1449.07	1.634
1450.65	1.634
1452.23	1.636
1453.81	1.637
1455.39	1.627
1456.97	1.635
1458.54	1.628
1460.12	1.631
1461.70	1.626
1463.28	1.626
1464.86	1.623
1466.43	1.627
1468.01	1.625
1469.59	1.626
1471.17	1.624
1472.74	1.624
1474.32	1.621
1475.90	1.619
1477.47	1.618
1479.05	1.616
1480.62	1.621
1482.20	1.608
1483.77	1.611
1485.35	1.603
1486.92	1.609
1488.50	1.609
1490.07	1.596
1491.65	1.605
1493.22	1.593
1494.79	1.595
1496.37	1.591
1497.94	1.594
1499.51	1.591
1501.09	1.586
1502.66	1.585
1504.23	1.584
1505.81	1.586
1507.38	1.583
1508.95	1.584
1510.52	1.589
1512.09	1.584
1513.66	1.585
1515.23	1.581
1516.80	1.583
1518.38	1.587
1519.95	1.582
1521.52	1.587
1523.09	1.581
1524.66	1.577
1526.22	1.581
1527.79	1.584
1529.36	1.579
1530.93	1.577
1532.50	1.577
1534.07	1.575
1535.64	1.573
1537.20	1.572
1538.77	1.570
1540.34	1.570
1541.91	1.572
