SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Mar 05 14:52:47 IST 2020
User: User
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: NQ51A0580
Integration Time (usec): 5000 (NQ51A0580)
Spectra Averaged: 1 (NQ51A0580)
Boxcar Smoothing: 0 (NQ51A0580)
Correct for Electrical Dark: No (NQ51A0580)
Strobe/Lamp Enabled: No (NQ51A0580)
Correct for Detector Non-linearity: No (NQ51A0580)
Correct for Stray Light: No (NQ51A0580)
Number of Pixels in Processed Spectrum: 512
>>>>>Begin Processed Spectral Data<<<<<
899.32	0.152
900.95	0.152
902.58	0.153
904.21	0.154
905.83	0.154
907.46	0.155
909.09	0.155
910.72	0.156
912.34	0.156
913.97	0.157
915.60	0.158
917.22	0.160
918.85	0.161
920.48	0.163
922.11	0.165
923.73	0.168
925.36	0.170
926.99	0.172
928.61	0.174
930.24	0.177
931.87	0.180
933.49	0.184
935.12	0.187
936.74	0.191
938.37	0.196
940.00	0.200
941.62	0.205
943.25	0.211
944.87	0.217
946.50	0.225
948.12	0.233
949.75	0.243
951.38	0.252
953.00	0.261
954.63	0.268
956.25	0.275
957.88	0.280
959.50	0.285
961.13	0.288
962.75	0.290
964.37	0.292
966.00	0.295
967.62	0.296
969.25	0.297
970.87	0.298
972.50	0.299
974.12	0.300
975.74	0.300
977.37	0.299
978.99	0.299
980.62	0.298
982.24	0.297
983.86	0.296
985.49	0.294
987.11	0.293
988.73	0.291
990.36	0.289
991.98	0.286
993.60	0.284
995.22	0.281
996.85	0.279
998.47	0.276
1000.09	0.274
1001.71	0.270
1003.34	0.267
1004.96	0.263
1006.58	0.261
1008.20	0.257
1009.82	0.254
1011.45	0.250
1013.07	0.247
1014.69	0.243
1016.31	0.239
1017.93	0.236
1019.55	0.232
1021.17	0.228
1022.80	0.225
1024.42	0.222
1026.04	0.219
1027.66	0.216
1029.28	0.212
1030.90	0.210
1032.52	0.206
1034.14	0.203
1035.76	0.201
1037.38	0.199
1039.00	0.196
1040.62	0.194
1042.24	0.191
1043.86	0.189
1045.48	0.187
1047.10	0.186
1048.72	0.184
1050.34	0.183
1051.96	0.181
1053.57	0.180
1055.19	0.179
1056.81	0.178
1058.43	0.176
1060.05	0.175
1061.67	0.175
1063.29	0.174
1064.90	0.174
1066.52	0.173
1068.14	0.173
1069.76	0.173
1071.38	0.174
1072.99	0.174
1074.61	0.174
1076.23	0.174
1077.84	0.175
1079.46	0.176
1081.08	0.176
1082.70	0.177
1084.31	0.178
1085.93	0.179
1087.55	0.180
1089.16	0.182
1090.78	0.183
1092.39	0.186
1094.01	0.187
1095.63	0.189
1097.24	0.190
1098.86	0.192
1100.47	0.194
1102.09	0.196
1103.70	0.198
1105.32	0.200
1106.93	0.202
1108.55	0.203
1110.16	0.205
1111.78	0.207
1113.39	0.209
1115.01	0.212
1116.62	0.215
1118.24	0.218
1119.85	0.222
1121.46	0.227
1123.08	0.232
1124.69	0.238
1126.30	0.246
1127.92	0.255
1129.53	0.267
1131.14	0.282
1132.76	0.299
1134.37	0.319
1135.98	0.339
1137.60	0.362
1139.21	0.384
1140.82	0.406
1142.43	0.428
1144.04	0.449
1145.66	0.469
1147.27	0.487
1148.88	0.504
1150.49	0.518
1152.10	0.531
1153.71	0.543
1155.32	0.553
1156.94	0.562
1158.55	0.570
1160.16	0.578
1161.77	0.584
1163.38	0.591
1164.99	0.596
1166.60	0.603
1168.21	0.606
1169.82	0.612
1171.43	0.617
1173.04	0.624
1174.65	0.631
