SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Mar 05 14:35:18 IST 2020
User: User
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: NQ51A0580
Integration Time (usec): 5000 (NQ51A0580)
Spectra Averaged: 1 (NQ51A0580)
Boxcar Smoothing: 0 (NQ51A0580)
Correct for Electrical Dark: No (NQ51A0580)
Strobe/Lamp Enabled: No (NQ51A0580)
Correct for Detector Non-linearity: No (NQ51A0580)
Correct for Stray Light: No (NQ51A0580)
Number of Pixels in Processed Spectrum: 512
>>>>>Begin Processed Spectral Data<<<<<
899.32	0.123
900.95	0.124
902.58	0.125
904.21	0.126
905.83	0.127
907.46	0.126
909.09	0.126
910.72	0.125
912.34	0.125
913.97	0.125
915.60	0.126
917.22	0.126
918.85	0.127
920.48	0.129
922.11	0.131
923.73	0.132
925.36	0.134
926.99	0.135
928.61	0.137
930.24	0.138
931.87	0.140
933.49	0.142
935.12	0.145
936.74	0.148
938.37	0.151
940.00	0.154
941.62	0.158
943.25	0.162
944.87	0.168
946.50	0.174
948.12	0.180
949.75	0.187
951.38	0.194
953.00	0.201
954.63	0.206
956.25	0.211
957.88	0.216
959.50	0.220
961.13	0.223
962.75	0.225
964.37	0.228
966.00	0.230
967.62	0.232
969.25	0.233
970.87	0.235
972.50	0.236
974.12	0.237
975.74	0.238
977.37	0.238
978.99	0.238
980.62	0.239
982.24	0.238
983.86	0.238
985.49	0.238
987.11	0.237
988.73	0.236
990.36	0.235
991.98	0.233
993.60	0.232
995.22	0.230
996.85	0.228
998.47	0.227
1000.09	0.226
1001.71	0.223
1003.34	0.220
1004.96	0.218
1006.58	0.216
1008.20	0.213
1009.82	0.211
1011.45	0.208
1013.07	0.205
1014.69	0.202
1016.31	0.198
1017.93	0.196
1019.55	0.192
1021.17	0.189
1022.80	0.186
1024.42	0.182
1026.04	0.180
1027.66	0.177
1029.28	0.175
1030.90	0.172
1032.52	0.169
1034.14	0.167
1035.76	0.165
1037.38	0.162
1039.00	0.160
1040.62	0.158
1042.24	0.157
1043.86	0.155
1045.48	0.153
1047.10	0.152
1048.72	0.150
1050.34	0.149
1051.96	0.147
1053.57	0.146
1055.19	0.145
1056.81	0.144
1058.43	0.143
1060.05	0.142
1061.67	0.141
1063.29	0.141
1064.90	0.140
1066.52	0.140
1068.14	0.140
1069.76	0.139
1071.38	0.139
1072.99	0.139
1074.61	0.140
1076.23	0.139
1077.84	0.140
1079.46	0.140
1081.08	0.141
1082.70	0.141
1084.31	0.141
1085.93	0.143
1087.55	0.144
1089.16	0.144
1090.78	0.145
1092.39	0.147
1094.01	0.148
1095.63	0.150
1097.24	0.151
1098.86	0.152
1100.47	0.154
1102.09	0.155
1103.70	0.156
1105.32	0.158
1106.93	0.160
1108.55	0.161
1110.16	0.163
1111.78	0.165
1113.39	0.166
1115.01	0.169
1116.62	0.171
1118.24	0.174
1119.85	0.177
1121.46	0.181
1123.08	0.186
1124.69	0.191
1126.30	0.199
1127.92	0.208
1129.53	0.219
1131.14	0.234
1132.76	0.251
1134.37	0.269
1135.98	0.288
1137.60	0.308
1139.21	0.327
1140.82	0.346
1142.43	0.364
1144.04	0.380
1145.66	0.395
1147.27	0.409
1148.88	0.422
1150.49	0.435
1152.10	0.447
1153.71	0.459
1155.32	0.471
1156.94	0.483
1158.55	0.494
1160.16	0.505
1161.77	0.516
1163.38	0.525
1164.99	0.535
1166.60	0.544
1168.21	0.553
1169.82	0.562
1171.43	0.572
1173.04	0.583
1174.65	0.596
1176.26	0.611
